username, created_at, lng, lat, text
Shoegirl3000, Wed Jan 20 23:59:11 +0000 2021, -104.898524, 39.471775, @luluphooey I just can’t stop watching this! 
demacx2, Wed Jan 20 23:59:10 +0000 2021, -96.761753, 32.819858, @jesskyomi One* 😂🥴 
yazb, Wed Jan 20 23:59:11 +0000 2021, -74.473067, 40.445704, @CuzzoAb Hilarious 🤣😂😆 https://t.co/NTmb8ZoX1H 
LundstramS, Wed Jan 20 23:59:12 +0000 2021, -89.266508, 39.739300, @lunaticopresid1 @susannaspeaks5 👍 
sydenhamkennedy, Wed Jan 20 23:59:12 +0000 2021, -76.714911, 44.192516, @SteveMcIntyre89 @slseftel I read this last year and it was one of the best books I read all year! 
RWoodward12, Wed Jan 20 23:59:12 +0000 2021, -123.122401, 44.065621, @Bobbert55 @GothamCityDG23 @BaseballKards Would you be interested in the Cubs? 
kelseigh_moyer, Wed Jan 20 23:59:12 +0000 2021, -88.861530, 42.252700, Can’t get this out of my head. https://t.co/xAAFzpcRLJ 
KeenanPowell6, Wed Jan 20 23:59:12 +0000 2021, -149.758794, 61.235042, @GovDunleavy That hoped-for job in Trump's second term didn't materialize. Bummer. 
BreadBoyStreams, Wed Jan 20 23:59:12 +0000 2021, -80.181835, 38.920142, Crazy how babies can be picky about food when you saw them try to eat a hot wheels yesterday 
DorvalTony, Wed Jan 20 23:59:12 +0000 2021, -75.800141, 45.248791, @mmfa https://t.co/6mIF8vBmyU 
Trapper51, Wed Jan 20 23:59:12 +0000 2021, -77.095941, 42.621070, @WHEC_BSomers Thank you Brennan!!! For sharing!!! 
CTDOT_District4, Wed Jan 20 23:59:12 +0000 2021, -73.290999, 41.417995, Road Work - NEWTOWN #I84 West at Exit 10 (CHURCH HILL RD) at 1/20/2021 6:58:29 PM #cttraffic 
CTDOT_Statewide, Wed Jan 20 23:59:12 +0000 2021, -73.290999, 41.417995, Road Work - NEWTOWN #I84 West at Exit 10 (CHURCH HILL RD) at 1/20/2021 6:58:29 PM #cttraffic 
shoker_sukhi, Wed Jan 20 23:59:12 +0000 2021, -117.580036, 33.979343, @KamalaHarris congratulations May waheguru bless you always!! 
yaliazaireth, Wed Jan 20 23:59:12 +0000 2021, -109.436510, 26.606662, ijole que parote hizo yisus 
thatssodeedee, Wed Jan 20 23:59:12 +0000 2021, -101.897173, 33.570526, But you-nvm 
tmj_dc_gensci, Wed Jan 20 23:59:13 +0000 2021, -76.990000, 38.920000, Join the IBM team! See our latest #GeneralScience job openings, including "Associate Partner, SAP S/4 HANA - Chemic… https://t.co/ghGjCgk5ZB 
ChinkPunkin, Wed Jan 20 23:59:13 +0000 2021, -84.714162, 33.736306, 😭😭😭😂 
SuzannePitofsky, Wed Jan 20 23:59:13 +0000 2021, -89.922029, 35.133521, Physicist proposes human-populated mega-satellite orbiting Ceres https://t.co/FdTfsVslMT 
mandy12011991, Wed Jan 20 23:59:13 +0000 2021, -75.117998, 40.004866, Now katy 
plexiglasssgate, Wed Jan 20 23:59:13 +0000 2021, -73.401401, 40.847397, Missing my two beautiful friends. https://t.co/FDpuuVh4Yg 
TryMySweetTweet, Wed Jan 20 23:59:13 +0000 2021, -79.272570, 43.629311, https://t.co/eNgHE2lREd 
rubymagic, Wed Jan 20 23:59:13 +0000 2021, -89.266508, 39.739300, 😂🤣😂🤣👏👏👏👏👏@FoxNews 
ecudeanstudents, Wed Jan 20 23:59:13 +0000 2021, -79.861034, 35.170499, Join us tomorrow! Be a part of the conversation 💬 https://t.co/4CsClFzG4p 
Jexgohard, Wed Jan 20 23:59:13 +0000 2021, -95.446486, 29.838495, Couldn’t do it without you pops!! 
forevaunclean, Wed Jan 20 23:59:13 +0000 2021, -76.620482, 39.284713, @KirryDragon Huh? 
NewaHailu, Wed Jan 20 23:59:13 +0000 2021, -117.700903, 34.071742, @RegulatorS1a @mclementburke @dougmillsnyt @POTUS @JoeBiden God's words are meaningless. 
xofficial47, Wed Jan 20 23:59:13 +0000 2021, -80.233328, 25.782353, I was the co pilot with @j_rodriguez456 in the back and bihh that plane was coming down 😂 
spiderman2100, Wed Jan 20 23:59:13 +0000 2021, -81.419390, 28.468787, https://t.co/eo9r2LBqyw 
montross_alan, Wed Jan 20 23:59:14 +0000 2021, -115.770212, 40.842658, Finally I'm gonna have internet hooked up this coming Friday. And I'll be able to  use my Laptop computer instead o… https://t.co/4kvEV5T9FZ 
amlenihan73, Wed Jan 20 23:59:14 +0000 2021, -77.263252, 38.900207, @reedgalen @kurtbardella Pull him off the air NOW 
KennySteroid, Wed Jan 20 23:59:14 +0000 2021, -111.547029, 39.499762, @kalelifts So he gets kicked off the team and pruitt becomes his savior. The end 
lmanna, Wed Jan 20 23:59:14 +0000 2021, -118.411907, 34.020789, @sullydish Since RL neurons and heart are located in his gluteus the only range of emotions coming from his mouth a… https://t.co/uM3uRPGIRv 
amarkowitzWX, Wed Jan 20 23:59:14 +0000 2021, -76.510792, 38.969966, @RobJohnsonABC11 Thanks my guy, very excited for the opportunity! 
TopherJH, Wed Jan 20 23:59:14 +0000 2021, -100.076888, 31.168893, @heyvittas 
_maggieds, Wed Jan 20 23:59:14 +0000 2021, -77.063162, 41.248342, https://t.co/zHXJY1ZEk8 
LauraAnne1211, Wed Jan 20 23:59:14 +0000 2021, -74.153947, 40.572376, 🎶🖤🎶Kings Of Leon - 100,000 People (Visualizer) https://t.co/7OOMSaG3hJ via @YouTube 
john_armbruster, Wed Jan 20 23:59:14 +0000 2021, -80.411151, 36.104666, @JBillingsley60 @jessphoenix2018 @JBillingsley60 responding to @jessphoenix2018 made this day better 
AIdotAGENCY, Wed Jan 20 23:59:14 +0000 2021, -108.574616, 39.091751, @laurenboebert Colorado law gives you 3 days from the date of receipt to respond to CORA requests. You’d better get… https://t.co/JdObsQADDp 
hammnopork, Wed Jan 20 23:59:15 +0000 2021, -84.917307, 32.482304, Ynw Melly got 416 million views on murder on my mind 
ClimbnPrana, Wed Jan 20 23:59:15 +0000 2021, -80.926628, 33.631140, Really *sweet* tribute. And I love that flag. Can we make this official? Yes, that’s a proposal. 😘 
ASenaPhotograph, Wed Jan 20 23:59:15 +0000 2021, -74.244435, 40.268807, @WallyAction A quote never read in Washington D C 
PatSpringa, Wed Jan 20 23:59:15 +0000 2021, -76.620482, 39.284713, @MayorBMScott @my_bccc curbside recycling tomorrow right 
JordynAnese, Wed Jan 20 23:59:15 +0000 2021, -83.725610, 42.994459, @lex_cee She killed! 
YeahImChilll, Wed Jan 20 23:59:15 +0000 2021, -87.732013, 41.833585, @omarisankofa I just wish they’d have him have the the surgery instead of rehabbing, maybe the rehab not working, a… https://t.co/PZQl5TPRCJ 
FitzDrum, Wed Jan 20 23:59:15 +0000 2021, -79.399083, 43.686747, I call upon @POTUS @JoeBiden to pardon Ross Ulbricht, Edward Snowden and Julian Assange.This is his chance to pro… https://t.co/fLdQSaifTj 
georgiahazel11, Wed Jan 20 23:59:15 +0000 2021, -110.915573, 32.189391, @TariqG123 Their opinions lead us to where we are, it is now time for someone else to take the wheel 
AMAskins, Wed Jan 20 23:59:15 +0000 2021, -76.934487, 38.996971, NO 
bassDOOR, Wed Jan 20 23:59:15 +0000 2021, -104.966548, 39.733449, ALSO FIRST BIRD TURN https://t.co/V4RfQ3MJZE 
AJRazim, Wed Jan 20 23:59:15 +0000 2021, -77.236969, 38.805115, @dparks24 @corduroyaIty @LakersReporter Umm Marc is supposed to be our center!! 
John7Istheman, Wed Jan 20 23:59:15 +0000 2021, -80.345263, 27.300765, Hehejhe maybe one executive can reach another executive because the drama teacher and hash seller having little suc… https://t.co/l7zsEREyuQ 
keopikwin, Wed Jan 20 23:59:15 +0000 2021, -81.733261, 28.538170, Casually listening to my kids interacting, which means my 5yo talking to the 3.5mo:Okay, I’m going to make your f… https://t.co/SpWSoIney9 
HockeyShrader8, Wed Jan 20 23:59:15 +0000 2021, -76.558197, 38.927709, @PAYNE_21 🤣🤣🤣💀can’t tell kids anything 
EricTPurser, Wed Jan 20 23:59:15 +0000 2021, -83.804475, 27.698682, @garthbrooks =Turncoat 🇺🇸 
orchiewawa, Wed Jan 20 23:59:15 +0000 2021, -96.961483, 32.863917, @uncw808 The third pic — https://t.co/zRCfMYKn1o 
CorneauMcorneau, Wed Jan 20 23:59:15 +0000 2021, -74.198240, 45.878190, @BettyParCiParLa Je le trouve très beau ça change de l’ordinaire 
femluvr19, Wed Jan 20 23:59:16 +0000 2021, -75.175128, 40.696470, @BradMossEsq FFS. Is this really a hill worth dying on? 
Jesswebz, Wed Jan 20 23:59:16 +0000 2021, -75.117998, 40.004866, @jdlovitz And we haven’t seen a single drab attire yet 👏🏼 
dailytoker25, Wed Jan 20 23:59:16 +0000 2021, -117.603783, 34.045158, @chrissyteigen @IcarusArts it was a pretty funny joke tbh 😂☺️ 
ThrillHolder, Wed Jan 20 23:59:16 +0000 2021, -81.290729, 28.562319, The real main event of #WWENXT tonight. Conor McWho? #FightPit https://t.co/Mh6PD4nBVe 
Nerd_Boi, Wed Jan 20 23:59:16 +0000 2021, -83.804475, 27.698682, 🙃 I’m high on life. 
jtopper49, Wed Jan 20 23:59:16 +0000 2021, -88.161555, 30.683649, @dstiddypop43 I haven't had those since I was in grammar School 
JonCruz91, Wed Jan 20 23:59:16 +0000 2021, -95.446486, 29.838495, Gang gang @zordonspadawan @danielsbrittney 
alexandre_gagne, Wed Jan 20 23:59:16 +0000 2021, -73.723025, 45.557830, Si la Chine se prépare au variant comme ça... nous on ouvre les écoles et go Mme la marquise. 3e vague ici fin mars… https://t.co/pQUZm8m5oq 
xoctjx, Wed Jan 20 23:59:16 +0000 2021, -85.978600, 35.830522, @aw_mane https://t.co/iiN1Oukgyj 
bamart8, Wed Jan 20 23:59:16 +0000 2021, -83.804475, 27.698682, @shannonrwatts @cbeaux ***him 
littledaisy19, Wed Jan 20 23:59:16 +0000 2021, -81.791977, 26.152407, @mayaharris_ 💙 
Ameen_media, Wed Jan 20 23:59:16 +0000 2021, -83.213557, 42.314732, https://t.co/J2qIwmfjAz 
allOberTheWorld, Wed Jan 20 23:59:17 +0000 2021, -76.255686, 36.895082, @DArtagn44667358 @morganfmckay Fuck that. Attitude reflects leadership. Hopefully Biden can bring them around. 
phillyfan90, Wed Jan 20 23:59:17 +0000 2021, -77.604684, 41.117936, @seanhannity Lol yeah that’s  will be enforced tell the police he walked over to enforce it...lol 
KrissiEdge15, Wed Jan 20 23:59:17 +0000 2021, -86.142922, 39.779562, @MalcolmWeaver2 He’s from OK, but same! 
Pup_Bellagio, Wed Jan 20 23:59:17 +0000 2021, -95.446486, 29.838495, @GayBearFur I’d love to worship those pretty paws! 🤤🤤🤤 
tracy_forner, Wed Jan 20 23:59:17 +0000 2021, -86.383248, 39.856367, @Schultz975 @cliffWISH8 or you could put up a picture that reads...'ZERO RINGS' 
KimberlyKR, Wed Jan 20 23:59:17 +0000 2021, -85.978600, 35.830522, @POTUS @FreedomLit You aren’t going to convince me you’re the savior🙄 #NOTMYPRESIDENT 
_jcekmXIII, Wed Jan 20 23:59:17 +0000 2021, -122.435979, 37.770657, en este mundo solo vengo de visitanot many ppl know me but Hey it was nice to meet ya 
VeronicaPearl_, Wed Jan 20 23:59:17 +0000 2021, -122.296281, 47.119286, I'm gonna tell my kids that @kaitlancollins invented the turtleneck. 
alberthbyang, Wed Jan 20 23:59:18 +0000 2021, -122.330602, 47.614817, @MissRoverTravel Hopefully soon!!🤗 
Sergaholic, Wed Jan 20 23:59:18 +0000 2021, -96.891739, 33.079014, As expected, Auntie Anne’s is leading 
JDennisM, Wed Jan 20 23:59:18 +0000 2021, -87.806352, 41.844427, I'm at Costco in North Riverside, IL https://t.co/DxjfCEWDZs 
moraymartinpost, Wed Jan 20 23:59:18 +0000 2021, -78.328113, 44.314790, @goodfood tonight https://t.co/ZVgbNzrtsQ 
TheRobbF2, Wed Jan 20 23:59:18 +0000 2021, -80.404734, 27.630996, To all those in the @orangetheory Transformation Challenge. Heck, really to all of the Orangetheory FAMILY. Just kn… https://t.co/pl4Q49CmjT 
TheLueCrew, Wed Jan 20 23:59:18 +0000 2021, -83.099288, 42.352787, @dkevrafox2 😉😂😂😂 https://t.co/bBmRVXmZYS 
oyinkanijose, Wed Jan 20 23:59:18 +0000 2021, -79.272570, 43.629311, Lmfao! 
daveperkins8, Wed Jan 20 23:59:18 +0000 2021, -80.583858, 25.396607, Home-bound from Flamingo! #fishing #boat #boating #actioncraft #southflorida #follow #adventure #running #travel… https://t.co/5fmJS7Do4b 
robtris04, Wed Jan 20 23:59:18 +0000 2021, -100.168717, 25.778679, @LillyTellez Exacto por eso este 2021 tu miserable partido el PRIAN van a desaparcer este 2021, eres un mal como un… https://t.co/0NOyBHij1f 
Oxford19Uru, Wed Jan 20 23:59:18 +0000 2021, -80.846785, 35.209059, @politico Irrelevant Miller 😆😆 
TheLuisPanini, Wed Jan 20 23:59:19 +0000 2021, -118.411907, 34.020789, @AliasCane Ya! 
blakelyesnard, Wed Jan 20 23:59:19 +0000 2021, -100.076888, 31.168893, @Baileylharris 👏🏻👏🏻 
FKomics, Wed Jan 20 23:59:19 +0000 2021, -122.435979, 37.770657, I'm not Jus Sayin IT 2 SAY IT SUBSCRIBE NOW‼️ ISS LIT🥵🙈🔽🔽 @akujithot 🔽🔽https://t.co/z88OGP5TwC#FKomics… https://t.co/Fd5KLGwnTK 
NikiaGarland, Wed Jan 20 23:59:19 +0000 2021, -86.142922, 39.779562, @DeborahGHayden1 🙌🏾 
aslajoie, Wed Jan 20 23:59:19 +0000 2021, -85.557096, 38.312902, @MurphyCartoons you’ve made so many powerful cartoons over the past 4 years. Which is your favorite (related to the former prez)? 
CarlosVaccaV, Wed Jan 20 23:59:19 +0000 2021, -73.831187, 40.670879, @ELTIEMPO Jajajajaja ustedes si sacan unos chistes muy buenos ! 
nurse_nomad, Wed Jan 20 23:59:19 +0000 2021, -123.123581, 49.257639, @Golfergirl2018 My mother has really surprised ih the last couple of months. 
Paulie_Z_2130, Wed Jan 20 23:59:19 +0000 2021, -121.971926, 38.362844, @MrAndyNgo Is there at least ONE of them wearing a red hat??.......... 
miaruix, Wed Jan 20 23:59:19 +0000 2021, -111.931711, 34.168253, if I got a bee tattooed on my knee would yall hate me ? 😳 
_Rakuji, Wed Jan 20 23:59:19 +0000 2021, -79.272570, 43.629311, 🐾 https://t.co/XNTEBExq1T 
yami_jay, Wed Jan 20 23:59:19 +0000 2021, -75.746567, 45.447186, Hey everyone! I'll be streaming tonight on my Twitch channel. I'll be playing Final Fantasy XIV. Twitch:… https://t.co/xNIPfhLJOU 
moodav47, Wed Jan 20 23:59:19 +0000 2021, -86.791549, 36.200008, 👎😝👎Inauguration live updates: Biden imposes mask mandate on federal property, ends border wall constructionhttps://t.co/gL5OalCRyI 
King_Shit5, Wed Jan 20 23:59:20 +0000 2021, -74.314407, 40.591610, Bought some ugly white girl then i cooked it to Ms Universe 
GilsonP46849319, Wed Jan 20 23:59:20 +0000 2021, -71.546236, 42.389119, @rahnovaes Que sufoco 
dwhTowson, Wed Jan 20 23:59:20 +0000 2021, -111.931711, 34.168253, @Red_Head_Ed Why does sebastian look like philip rivers to me? 
iansvo, Wed Jan 20 23:59:20 +0000 2021, -83.804475, 27.698682, @scottjehl npx deploy space —force 
TomBobohula, Wed Jan 20 23:59:20 +0000 2021, -70.180579, 42.051097, @MaryLTrump Agreed. 
jacquelinegibs1, Wed Jan 20 23:59:20 +0000 2021, -86.992286, 33.448588, More: https://t.co/lafWMFW9xM https://t.co/gEtsgSUKMo 
alexiarochelle, Wed Jan 20 23:59:20 +0000 2021, -147.305375, 64.757293, I got my thong swimsuit for Hawaii. And it is 🔥. 
DeSeanB, Wed Jan 20 23:59:20 +0000 2021, -79.857363, 36.090397, @gcvrsa @T_dot_Lee_PhD There's nothing authoritarian about either one of them. Die mad 
RyanVoutilainen, Wed Jan 20 23:59:20 +0000 2021, -123.123581, 49.257639, @Dravakian @LostInSk @HouckisPokisewx @FlatlanderHank @OreboundImages @stuartmilliner1 @mejenwalton @cards_27… https://t.co/yE8ypO4Zrm 
ceceluv26, Wed Jan 20 23:59:20 +0000 2021, -73.022108, 41.566578, Seriously .. you will fall in love with me .. https://t.co/ggPiaBiSyA 
Sam4books, Wed Jan 20 23:59:20 +0000 2021, -78.853563, 42.896230, @ElodeaInarch Yeah its been like that all night &gt;_&lt; is quiet now tho at least 
Jsaledo5, Wed Jan 20 23:59:20 +0000 2021, -79.565792, 43.837104, Excelente video para los que siguen en la obscuridad y reusan a ver los hechos. TODO 1 compatriotas, la luz al fina… https://t.co/DXTcRx2eam 
sheeeelan, Wed Jan 20 23:59:20 +0000 2021, -73.948775, 40.655138, @r_yikx it’s not yucky i acc love it 😭😭 
htsosie2010, Wed Jan 20 23:59:20 +0000 2021, -106.632718, 35.117002, @KansasHoops @fox4wx Jayhawks on MeWe? https://t.co/JCWZ0AedPx 
tyschm, Wed Jan 20 23:59:21 +0000 2021, -80.162128, 25.985174, https://t.co/sXj1mhX6eW 
FoxinAround, Wed Jan 20 23:59:21 +0000 2021, -104.922093, 39.713563, @NotMikeLee1 Instant broke team LEGGO lol https://t.co/iFfSqtteY2 
deviantviking, Wed Jan 20 23:59:21 +0000 2021, -117.217920, 33.921924, Dang, I guess he's right 😔 https://t.co/WYwwb8qHkf 
zenayd2, Wed Jan 20 23:59:21 +0000 2021, -96.832009, 32.959788, @jcsosazpurua 👏👏👏 
JimSTLhss, Wed Jan 20 23:59:21 +0000 2021, -92.436774, 38.304558, Orchard Farm 37, Duchesne 16, end third. #stlpreps 
zer0saber, Wed Jan 20 23:59:21 +0000 2021, -73.948775, 40.655138, @SickHumorTV "Realistically" thats not going to happen. https://t.co/qK17HJc36L 
kevinchambers19, Wed Jan 20 23:59:21 +0000 2021, -115.037412, 36.105865, Don't be surprised if the Cavs win tonightHome sweet Home 
ClintMclimore, Wed Jan 20 23:59:21 +0000 2021, -87.102400, 37.765135, I hope you jobless fucks are happy you finally get what you think you’re entitled to. Our Paychecks are fixing to g… https://t.co/Z8JNNnfiqJ 
Samsonprops, Wed Jan 20 23:59:21 +0000 2021, -77.732500, 39.645900, See a virtual tour of one of our newest #listings 651 Court Avenue #Hagerstown #MD  https://t.co/P9YLY0IZOH https://t.co/qtQLUmAfit 
Yo_AdrianG, Wed Jan 20 23:59:21 +0000 2021, -118.369645, 34.087010, Today was also indoguration day. The cat shall come on the first Caturday in the White House! 
DopeMikie, Wed Jan 20 23:59:21 +0000 2021, -76.620482, 39.284713, Aye yo I feel u son 
PTwice216, Wed Jan 20 23:59:21 +0000 2021, -76.620482, 39.284713, @MayorBMScott @my_bccc Make sure they are done in an hour or before 10:01pm please. 
1k_dariuss, Wed Jan 20 23:59:21 +0000 2021, -83.173867, 32.678207, They all actors 
Avshley, Wed Jan 20 23:59:21 +0000 2021, -115.038337, 36.006256, @IAMNOTKASZMYR Baby bad bitch 😇 
stephisover13, Wed Jan 20 23:59:21 +0000 2021, -76.620482, 39.284713, I LOVE YOU I HOPE YOU READ MY LETTER❤️ 
slabgodzay, Wed Jan 20 23:59:21 +0000 2021, -95.990175, 30.083158, drake just announced he’s not droppin CLB this month. 😖😖 
DesmondConstan1, Wed Jan 20 23:59:22 +0000 2021, -114.143262, 45.494552, I think it’s time we put our trust in God where it belongs and fight like hell like we’re meant to and well if the… https://t.co/oPaYUDikzx 
kaareenjr, Wed Jan 20 23:59:22 +0000 2021, -73.811587, 41.049791, Y de repente ya no quieres pelear, evitas argumentos...todo por mi paz mental. #nodrama 
buttittajeff, Wed Jan 20 23:59:22 +0000 2021, -81.840904, 41.152510, @RyanAFournier They know he isn’t a true patriot 
Darel__, Wed Jan 20 23:59:22 +0000 2021, -83.963842, 35.982470, This really just hit me deeper then I thought 🥺 
profwyatttaylor, Wed Jan 20 23:59:21 +0000 2021, -81.612508, 30.094251, @kasie This is a much better photo of @AROD @CatherinVaritek @RedSox #RedSox https://t.co/mbg10JqXzU 
WbWse, Wed Jan 20 23:59:22 +0000 2021, -79.993760, 40.302751, https://t.co/Y7vPkDcReF 
SeadogDriftwood, Wed Jan 20 23:59:22 +0000 2021, -79.272570, 43.629311, In other words: When stoat and squirrel can live in one nest and raise young, only then let Vasili and Anna live together! 
djkero, Wed Jan 20 23:59:22 +0000 2021, -83.071382, 42.331651, #💽💾☠ #TBT #theworksdetroit #techno #liveset #detroit #maxmsp #detroittechno #tascamus428 #dschihad #DUSTIX @ The W… https://t.co/ZGTf6yR8Sb 
real_ebell, Wed Jan 20 23:59:22 +0000 2021, -95.446486, 29.838495, 🔥🔥🔥🔥 
ahoosfan, Wed Jan 20 23:59:22 +0000 2021, -77.310919, 38.685223, @CherryPinkCat I have great comebacks sometimes months after the fact 😛 
toastyasfuckkk, Wed Jan 20 23:59:22 +0000 2021, -73.849441, 40.850347, Please tell me what control we had when we were brought here in chains, from our original country. Please tell me w… https://t.co/fi9tTM4MIT 
CarlosBitMe, Wed Jan 20 23:59:23 +0000 2021, -117.248388, 34.049751, Welcome to #BidensAmerica 🇺🇸 
ash_rooe, Wed Jan 20 23:59:22 +0000 2021, -118.136193, 34.193809, Disgraceful 🤮 
J04Nevaeh, Wed Jan 20 23:59:23 +0000 2021, -95.370419, 35.732579, JUCO day!! Let’s go!!🔥🔥❤️❤️❤️🤟🏾🤟🏾🤟🏾👏🏾👏🏾👏🏾👏🏾 
PrinceDornish, Wed Jan 20 23:59:23 +0000 2021, -85.616000, 30.200553, @YEpicnirp @yghorricardox 👅 
spiderman2100, Wed Jan 20 23:59:23 +0000 2021, -81.419390, 28.468787, https://t.co/ycVrcuAw1D 
CbingoR, Wed Jan 20 23:59:23 +0000 2021, -79.403548, 44.143403, @shal_mode Its been pretty funny for 3 years as I've followed it. It stops being funny when you realize how many c… https://t.co/J0HoYYIJpW 
tatinmolina03, Wed Jan 20 23:59:23 +0000 2021, -118.136676, 34.085597, @FrankSantaTecla @soujiroone @oscarortizsv https://t.co/Y8v0fWd1t8 
EdySemaan, Wed Jan 20 23:59:23 +0000 2021, -77.014398, 38.898603, Character matters. Representation matters.#Inauguration2021 https://t.co/2NLx6HWiKr 
n_o1952, Wed Jan 20 23:59:23 +0000 2021, -95.446486, 29.838495, @chipfranklin I don't know what but something has to be done 
ClockCiera, Wed Jan 20 23:59:23 +0000 2021, -93.301344, 44.824469, Love Food Porn https://t.co/D2faMDYYLQ 
AlroCareers, Wed Jan 20 23:59:24 +0000 2021, -84.434642, 39.249750, We have many opportunities for our teammates because we truly believe in career development and growth from within… https://t.co/aUVqbB0wUy 
johndavogel, Wed Jan 20 23:59:23 +0000 2021, -85.978600, 35.830522, I pray for unity and peace in our country.I pray for the opportunity for people to place aside their differences… https://t.co/6OdVRLAqn0 
patrickhinds, Wed Jan 20 23:59:24 +0000 2021, -73.968542, 40.780709, The thing about Joe Biden is that he’s not an insane, racist, misogynistic, homophobic, rapist. You know? 
11Parsecs, Wed Jan 20 23:59:24 +0000 2021, -122.435979, 37.770657, I sincerely hope this goes better than #VisionZeroSF has. 
Shawn20768, Wed Jan 20 23:59:24 +0000 2021, -83.381166, 42.571954, Amen 
I_am_Katzen, Wed Jan 20 23:59:24 +0000 2021, -79.272570, 43.629311, @chadloder Agree 
BobbieLenhoff, Wed Jan 20 23:59:24 +0000 2021, -84.656447, 38.989258, @chipfranklin @RoseBeckley Absolutely! 
LeLAND_B4_Time_, Wed Jan 20 23:59:24 +0000 2021, -87.732013, 41.833585, @samdelaplane #AskDelaplane what was it like playing for THE Vermont Mountaineers 
CharlieDeero, Wed Jan 20 23:59:24 +0000 2021, -71.444080, 42.971199, @AkaMrJenkins @mancation95 @tweettruth2me @NGameos @slh78_w04 No One liked my tweet = validation 
RunnertheFirst, Wed Jan 20 23:59:24 +0000 2021, -81.559452, 44.533749, I can’t figure out Trudeau’s response to Pfizer’s decision. He has only one job at this point in the pandemic and t… https://t.co/fkGmJsmTkv 
alibarbaraUS, Wed Jan 20 23:59:24 +0000 2021, -87.894986, 43.116804, @DanRather Thanks for all your tweets!! 
jakerohm, Wed Jan 20 23:59:24 +0000 2021, -77.309638, 38.826762, A-10🏀:@MasonMBB looks to get back in the win column against St. Joseph’s. Follow along for updates!@WDVMTV… https://t.co/VgurSfstbB 
Sharonb57470441, Wed Jan 20 23:59:24 +0000 2021, -79.141793, 33.442005, YES YES— 👍👏🏼👏🏼 
FaustEffects, Wed Jan 20 23:59:24 +0000 2021, -73.805018, 41.020679, @LGUS When are you adding @hbomax to the list of channels on your Smart TVs? 
notporkroll, Wed Jan 20 23:59:24 +0000 2021, -75.117998, 40.004866, Hey hey, Button Eye Review published two poems o mine today! Check out this spooky lil pub and DOPE art by Kyla Yag… https://t.co/aqNcEvcBEA 
AArford, Wed Jan 20 23:59:24 +0000 2021, -76.857969, 39.269675, T O M M O R O W ! #Salesforce #DemoJam with @AccountingSeed Vote for us!! 
tmj_pa_pharm, Wed Jan 20 23:59:24 +0000 2021, -75.440117, 40.638406, CVS Health is looking for teammates like you. See our latest Pharmacy Technician - Retail Store job openings, inclu… https://t.co/MfwY7hKVr0 
Hotangel174, Wed Jan 20 23:59:24 +0000 2021, -73.849441, 40.850347, It’s a brand new day and it’s my Birthday biatch!!!!! 🎂🎈🎉Have a blessed day my peeps. Love yall...Muahz! 😘😘😘… https://t.co/67dptup23A 
tmj_MA_schn, Wed Jan 20 23:59:24 +0000 2021, -71.616178, 42.269539, Want to work in #Westborough, MA? View our latest opening: https://t.co/Jbr33UUsbO #SupplyChain 
halalatan, Wed Jan 20 23:59:24 +0000 2021, -77.604684, 41.117936, https://t.co/Ii8UArgHCW solemnly unto you then unto us. 
pancakenosyrup, Wed Jan 20 23:59:24 +0000 2021, -78.895441, 35.990983, @MathersCasey BRUH 
zachmcnair, Wed Jan 20 23:59:24 +0000 2021, -97.754724, 30.323346, https://t.co/thD43fjCFN 
robbiefaulk247, Wed Jan 20 23:59:24 +0000 2021, -88.821688, 33.456504, @derekcody Yes I’m old enough to remember when everyone was wetting themselves over that recruiting 
kingshannon_, Wed Jan 20 23:59:24 +0000 2021, -92.342322, 34.721886, @YRN_Jay15 Tomorrow is my Friday. I work Sunday-Thursday 😭 
NatalieNClark, Wed Jan 20 23:59:25 +0000 2021, -122.696391, 45.411248, @justfollow61 Plot twist though, it’s Spencer (idk who it actually is) 
geraldgivensjr, Wed Jan 20 23:59:25 +0000 2021, -78.657837, 35.843981, @ChrisTuttell @POTUS @KamalaHarris @TheAmandaGorman @plugusin @TODAYshow Awesomeness! Happy Inauguration Day! 
MartellRenz, Wed Jan 20 23:59:25 +0000 2021, -100.000000, 40.000000, Still one of the dopest things someone has done for me 💕 #fanlove #babygirl #babyboy #martellrenz #2021 #biden @ Un… https://t.co/GfIpB0yCSD 
gbiancooo, Wed Jan 20 23:59:25 +0000 2021, -115.234435, 36.018805, Glute game strong https://t.co/00PUVJMMof 
KatherynScott, Wed Jan 20 23:59:25 +0000 2021, -117.851089, 33.842863, @tomselliott @JohnBrennan Ridiculous! 
jonathanurbach, Wed Jan 20 23:59:25 +0000 2021, -71.167135, 42.417040, @MaimThe @ne_al_ In my adult life, I've almost always had to apply to work through HR departments that exercise pre… https://t.co/CnFRD6eiOC 
stormchick86, Wed Jan 20 23:59:25 +0000 2021, -79.936926, 43.629552, @JimmyandKelley I'm sorry for your loss. May Twoodle forever be in your heart 
aveonhoward_, Wed Jan 20 23:59:25 +0000 2021, -81.367773, 28.501678, Everyone at Epcot https://t.co/dp3yWaiFd7 
alxignzlz, Wed Jan 20 23:59:25 +0000 2021, -79.861034, 35.170499, @PatPeazy Whiskey is my fav, forever...but if I’m fixing a cocktail i reach for vodka 
